RGN,ITM_NM,UNIT_NM,C1_NM,PRD_DE,DT,남,여,인구
제주,검거건수,건,공인중개사법,2014,20.0,304656.0,302690.0,607346.0
제주,검거건수,건,공인중개사법,2015,21.0,313428.0,310967.0,624395.0
제주,검거건수,건,공인중개사법,2016,24.0,322545.0,319052.0,641597.0
제주,검거건수,건,공인중개사법,2017,18.0,330823.0,326260.0,657083.0
제주,검거건수,건,공인중개사법,2018,30.0,335719.0,331472.0,667191.0
제주,검거건수,건,공인중개사법,2019,18.0,337345.0,333644.0,670989.0
제주,검거건수,건,공인중개사법,2020,18.0,338609.0,336026.0,674635.0
제주,검거건수,건,공인중개사법,2021,16.0,339177.0,337582.0,676759.0
제주,검거건수,건,공중밀집장소 추행,2014,2.0,304656.0,302690.0,607346.0
제주,검거건수,건,공중밀집장소 추행,2015,2.0,313428.0,310967.0,624395.0
제주,검거건수,건,공중밀집장소 추행,2016,1.0,322545.0,319052.0,641597.0
제주,검거건수,건,공중밀집장소 추행,2018,4.0,335719.0,331472.0,667191.0
제주,검거건수,건,공중밀집장소 추행,2019,2.0,337345.0,333644.0,670989.0
제주,검거건수,건,공중밀집장소 추행,2020,5.0,338609.0,336026.0,674635.0
제주,검거건수,건,공중밀집장소 추행,2021,5.0,339177.0,337582.0,676759.0
제주,검거건수,건,공중위생법,2014,14.0,304656.0,302690.0,607346.0
제주,검거건수,건,공중위생법,2015,23.0,313428.0,310967.0,624395.0
제주,검거건수,건,공중위생법,2016,39.0,322545.0,319052.0,641597.0
제주,검거건수,건,공중위생법,2017,81.0,330823.0,326260.0,657083.0
제주,검거건수,건,공중위생법,2018,106.0,335719.0,331472.0,667191.0
제주,검거건수,건,공중위생법,2019,227.0,337345.0,333644.0,670989.0
제주,검거건수,건,공중위생법,2020,330.0,338609.0,336026.0,674635.0
제주,검거건수,건,공중위생법,2021,277.0,339177.0,337582.0,676759.0
제주,검거건수,건,공직선거법,2014,39.0,304656.0,302690.0,607346.0
제주,검거건수,건,공직선거법,2016,35.0,322545.0,319052.0,641597.0
제주,검거건수,건,공직선거법,2017,15.0,330823.0,326260.0,657083.0
제주,검거건수,건,공직선거법,2018,42.0,335719.0,331472.0,667191.0
제주,검거건수,건,공직선거법,2019,4.0,337345.0,333644.0,670989.0
제주,검거건수,건,공직선거법,2020,36.0,338609.0,336026.0,674635.0
제주,검거건수,건,과실범죄,2014,216.0,304656.0,302690.0,607346.0
제주,검거건수,건,과실범죄,2015,200.0,313428.0,310967.0,624395.0
제주,검거건수,건,과실범죄,2016,264.0,322545.0,319052.0,641597.0
제주,검거건수,건,과실범죄,2017,308.0,330823.0,326260.0,657083.0
제주,검거건수,건,과실범죄,2018,322.0,335719.0,331472.0,667191.0
제주,검거건수,건,과실범죄,2019,278.0,337345.0,333644.0,670989.0
제주,검거건수,건,과실범죄,2020,276.0,338609.0,336026.0,674635.0
제주,검거건수,건,과실범죄,2021,323.0,339177.0,337582.0,676759.0
제주,검거건수,건,관세법,2018,4.0,335719.0,331472.0,667191.0
제주,검거건수,건,관세법,2019,1.0,337345.0,333644.0,670989.0
제주,검거건수,건,관세법,2020,3.0,338609.0,336026.0,674635.0
제주,검거건수,건,관세법,2021,2.0,339177.0,337582.0,676759.0
제주,검거건수,건,교통방해,2014,28.0,304656.0,302690.0,607346.0
제주,검거건수,건,교통방해,2015,40.0,313428.0,310967.0,624395.0
제주,검거건수,건,교통방해,2016,32.0,322545.0,319052.0,641597.0
제주,검거건수,건,교통방해,2017,23.0,330823.0,326260.0,657083.0
제주,검거건수,건,교통방해,2018,43.0,335719.0,331472.0,667191.0
제주,검거건수,건,교통방해,2019,31.0,337345.0,333644.0,670989.0
제주,검거건수,건,교통방해,2020,28.0,338609.0,336026.0,674635.0
제주,검거건수,건,교통방해,2021,28.0,339177.0,337582.0,676759.0
제주,검거건수,건,교통사고 처리특례법,2014,3451.0,304656.0,302690.0,607346.0
제주,검거건수,건,교통사고 처리특례법,2015,3788.0,313428.0,310967.0,624395.0
제주,검거건수,건,교통사고 처리특례법,2016,3674.0,322545.0,319052.0,641597.0
제주,검거건수,건,교통사고 처리특례법,2017,3782.0,330823.0,326260.0,657083.0
제주,검거건수,건,교통사고 처리특례법,2018,3545.0,335719.0,331472.0,667191.0
제주,검거건수,건,교통사고 처리특례법,2019,3638.0,337345.0,333644.0,670989.0
제주,검거건수,건,교통사고 처리특례법,2020,3489.0,338609.0,336026.0,674635.0
제주,검거건수,건,교통사고 처리특례법,2021,2916.0,339177.0,337582.0,676759.0
제주,검거건수,건,국가기술자격법,2015,1.0,313428.0,310967.0,624395.0
제주,검거건수,건,국가기술자격법,2017,1.0,330823.0,326260.0,657083.0
제주,검거건수,건,국가기술자격법,2018,1.0,335719.0,331472.0,667191.0
제주,검거건수,건,국가기술자격법,2019,1.0,337345.0,333644.0,670989.0
제주,검거건수,건,국가기술자격법,2020,1.0,338609.0,336026.0,674635.0
제주,검거건수,건,국가보안법,2014,1.0,304656.0,302690.0,607346.0
제주,검거건수,건,국가보안법,2016,2.0,322545.0,319052.0,641597.0
제주,검거건수,건,국민체육진흥법,2014,7.0,304656.0,302690.0,607346.0
제주,검거건수,건,국민체육진흥법,2015,4.0,313428.0,310967.0,624395.0
제주,검거건수,건,국민체육진흥법,2016,10.0,322545.0,319052.0,641597.0
제주,검거건수,건,국민체육진흥법,2017,6.0,330823.0,326260.0,657083.0
제주,검거건수,건,국민체육진흥법,2018,3.0,335719.0,331472.0,667191.0
제주,검거건수,건,국민체육진흥법,2019,1.0,337345.0,333644.0,670989.0
제주,검거건수,건,국민체육진흥법,2020,1.0,338609.0,336026.0,674635.0
제주,검거건수,건,국민체육진흥법,2021,2.0,339177.0,337582.0,676759.0
제주,검거건수,건,국토의계획 및 이용에 관한법률,2014,6.0,304656.0,302690.0,607346.0
제주,검거건수,건,국토의계획 및 이용에 관한법률,2015,13.0,313428.0,310967.0,624395.0
제주,검거건수,건,국토의계획 및 이용에 관한법률,2016,13.0,322545.0,319052.0,641597.0
제주,검거건수,건,국토의계획 및 이용에 관한법률,2017,20.0,330823.0,326260.0,657083.0
제주,검거건수,건,국토의계획 및 이용에 관한법률,2018,11.0,335719.0,331472.0,667191.0
제주,검거건수,건,국토의계획 및 이용에 관한법률,2019,15.0,337345.0,333644.0,670989.0
제주,검거건수,건,국토의계획 및 이용에 관한법률,2020,11.0,338609.0,336026.0,674635.0
제주,검거건수,건,국토의계획 및 이용에 관한법률,2021,8.0,339177.0,337582.0,676759.0
제주,검거건수,건,권리행사 방해,2014,38.0,304656.0,302690.0,607346.0
제주,검거건수,건,권리행사 방해,2015,64.0,313428.0,310967.0,624395.0
제주,검거건수,건,권리행사 방해,2016,57.0,322545.0,319052.0,641597.0
제주,검거건수,건,권리행사 방해,2017,133.0,330823.0,326260.0,657083.0
제주,검거건수,건,권리행사 방해,2018,156.0,335719.0,331472.0,667191.0
제주,검거건수,건,권리행사 방해,2019,165.0,337345.0,333644.0,670989.0
제주,검거건수,건,권리행사 방해,2020,103.0,338609.0,336026.0,674635.0
제주,검거건수,건,권리행사 방해,2021,86.0,339177.0,337582.0,676759.0
제주,검거건수,건,근로기준법,2014,13.0,304656.0,302690.0,607346.0
제주,검거건수,건,근로기준법,2015,13.0,313428.0,310967.0,624395.0
제주,검거건수,건,근로기준법,2017,6.0,330823.0,326260.0,657083.0
제주,검거건수,건,근로기준법,2018,10.0,335719.0,331472.0,667191.0
제주,검거건수,건,근로기준법,2019,2.0,337345.0,333644.0,670989.0
제주,검거건수,건,근로기준법,2020,5.0,338609.0,336026.0,674635.0
제주,검거건수,건,근로자 퇴직급여 보장법,2014,2.0,304656.0,302690.0,607346.0
제주,검거건수,건,기타,2014,23.0,304656.0,302690.0,607346.0
제주,검거건수,건,기타,2015,5.0,313428.0,310967.0,624395.0
제주,검거건수,건,기타,2016,2.0,322545.0,319052.0,641597.0
제주,검거건수,건,기타 음란행위,2014,36.0,304656.0,302690.0,607346.0
제주,검거건수,건,기타 음란행위,2015,25.0,313428.0,310967.0,624395.0
제주,검거건수,건,기타 음란행위,2016,56.0,322545.0,319052.0,641597.0
제주,검거건수,건,기타 음란행위,2017,67.0,330823.0,326260.0,657083.0
제주,검거건수,건,기타 음란행위,2018,64.0,335719.0,331472.0,667191.0
제주,검거건수,건,기타 음란행위,2019,81.0,337345.0,333644.0,670989.0
제주,검거건수,건,기타 음란행위,2020,52.0,338609.0,336026.0,674635.0
제주,검거건수,건,기타 음란행위,2021,71.0,339177.0,337582.0,676759.0
제주,검거건수,건,기타특별법,2014,436.0,304656.0,302690.0,607346.0
제주,검거건수,건,기타특별법,2015,994.0,313428.0,310967.0,624395.0
제주,검거건수,건,기타특별법,2016,1139.0,322545.0,319052.0,641597.0
제주,검거건수,건,기타특별법,2017,729.0,330823.0,326260.0,657083.0
제주,검거건수,건,기타특별법,2018,1531.0,335719.0,331472.0,667191.0
제주,검거건수,건,기타특별법,2019,766.0,337345.0,333644.0,670989.0
제주,검거건수,건,기타특별법,2020,1074.0,338609.0,336026.0,674635.0
제주,검거건수,건,기타특별법,2021,740.0,339177.0,337582.0,676759.0
제주,검거건수,건,기타형법범죄,2014,1828.0,304656.0,302690.0,607346.0
제주,검거건수,건,기타형법범죄,2015,1957.0,313428.0,310967.0,624395.0
제주,검거건수,건,기타형법범죄,2016,2473.0,322545.0,319052.0,641597.0
제주,검거건수,건,기타형법범죄,2017,1957.0,330823.0,326260.0,657083.0
제주,검거건수,건,기타형법범죄,2018,1834.0,335719.0,331472.0,667191.0
제주,검거건수,건,기타형법범죄,2019,1824.0,337345.0,333644.0,670989.0
제주,검거건수,건,기타형법범죄,2020,1862.0,338609.0,336026.0,674635.0
제주,검거건수,건,기타형법범죄,2021,1582.0,339177.0,337582.0,676759.0
제주,검거건수,건,낚시관리 및 육성법,2014,1.0,304656.0,302690.0,607346.0
제주,검거건수,건,낚시관리 및 육성법,2015,1.0,313428.0,310967.0,624395.0
제주,검거건수,건,낚시관리 및 육성법,2017,34.0,330823.0,326260.0,657083.0
제주,검거건수,건,낚시관리 및 육성법,2018,18.0,335719.0,331472.0,667191.0
제주,검거건수,건,낚시관리 및 육성법,2019,10.0,337345.0,333644.0,670989.0
제주,검거건수,건,낚시관리 및 육성법,2020,32.0,338609.0,336026.0,674635.0
제주,검거건수,건,낚시관리 및 육성법,2021,5.0,339177.0,337582.0,676759.0
제주,검거건수,건,농수산물 관한법률,2014,76.0,304656.0,302690.0,607346.0
제주,검거건수,건,농수산물 관한법률,2015,85.0,313428.0,310967.0,624395.0
제주,검거건수,건,농수산물 관한법률,2016,73.0,322545.0,319052.0,641597.0
제주,검거건수,건,농수산물 관한법률,2017,55.0,330823.0,326260.0,657083.0
제주,검거건수,건,농수산물 관한법률,2018,45.0,335719.0,331472.0,667191.0
제주,검거건수,건,농수산물 관한법률,2019,67.0,337345.0,333644.0,670989.0
제주,검거건수,건,농수산물 관한법률,2020,48.0,338609.0,336026.0,674635.0
제주,검거건수,건,농수산물 관한법률,2021,53.0,339177.0,337582.0,676759.0
제주,검거건수,건,농지법,2014,2.0,304656.0,302690.0,607346.0
제주,검거건수,건,농지법,2015,11.0,313428.0,310967.0,624395.0
제주,검거건수,건,농지법,2016,11.0,322545.0,319052.0,641597.0
제주,검거건수,건,농지법,2017,4.0,330823.0,326260.0,657083.0
제주,검거건수,건,농지법,2018,3.0,335719.0,331472.0,667191.0
제주,검거건수,건,농지법,2019,6.0,337345.0,333644.0,670989.0
제주,검거건수,건,농지법,2020,25.0,338609.0,336026.0,674635.0
제주,검거건수,건,농지법,2021,54.0,339177.0,337582.0,676759.0
제주,검거건수,건,대기환경보전법,2014,5.0,304656.0,302690.0,607346.0
제주,검거건수,건,대기환경보전법,2015,11.0,313428.0,310967.0,624395.0
제주,검거건수,건,대기환경보전법,2016,20.0,322545.0,319052.0,641597.0
제주,검거건수,건,대기환경보전법,2017,17.0,330823.0,326260.0,657083.0
제주,검거건수,건,대기환경보전법,2018,9.0,335719.0,331472.0,667191.0
제주,검거건수,건,대기환경보전법,2019,31.0,337345.0,333644.0,670989.0
제주,검거건수,건,대기환경보전법,2020,5.0,338609.0,336026.0,674635.0
제주,검거건수,건,대기환경보전법,2021,20.0,339177.0,337582.0,676759.0
제주,검거건수,건,대부업등의 등록 및 금융이용자보호에 관한법률,2014,16.0,304656.0,302690.0,607346.0
제주,검거건수,건,대부업등의 등록 및 금융이용자보호에 관한법률,2015,17.0,313428.0,310967.0,624395.0
제주,검거건수,건,대부업등의 등록 및 금융이용자보호에 관한법률,2016,15.0,322545.0,319052.0,641597.0
제주,검거건수,건,대부업등의 등록 및 금융이용자보호에 관한법률,2017,30.0,330823.0,326260.0,657083.0
제주,검거건수,건,대부업등의 등록 및 금융이용자보호에 관한법률,2018,12.0,335719.0,331472.0,667191.0
제주,검거건수,건,대부업등의 등록 및 금융이용자보호에 관한법률,2019,60.0,337345.0,333644.0,670989.0
제주,검거건수,건,대부업등의 등록 및 금융이용자보호에 관한법률,2020,35.0,338609.0,336026.0,674635.0
제주,검거건수,건,대부업등의 등록 및 금융이용자보호에 관한법률,2021,20.0,339177.0,337582.0,676759.0
제주,검거건수,건,도로교통법,2014,6623.0,304656.0,302690.0,607346.0
제주,검거건수,건,도로교통법,2015,6949.0,313428.0,310967.0,624395.0
제주,검거건수,건,도로교통법,2016,7982.0,322545.0,319052.0,641597.0
제주,검거건수,건,도로교통법,2017,7574.0,330823.0,326260.0,657083.0
제주,검거건수,건,도로교통법,2018,4516.0,335719.0,331472.0,667191.0
제주,검거건수,건,도로교통법,2019,2860.0,337345.0,333644.0,670989.0
제주,검거건수,건,도로교통법,2020,2503.0,338609.0,336026.0,674635.0
제주,검거건수,건,도로교통법,2021,2784.0,339177.0,337582.0,676759.0
제주,검거건수,건,도로법,2014,1.0,304656.0,302690.0,607346.0
제주,검거건수,건,도로법,2015,32.0,313428.0,310967.0,624395.0
제주,검거건수,건,도로법,2016,42.0,322545.0,319052.0,641597.0
제주,검거건수,건,도로법,2017,43.0,330823.0,326260.0,657083.0
제주,검거건수,건,도로법,2018,39.0,335719.0,331472.0,667191.0
제주,검거건수,건,도로법,2019,22.0,337345.0,333644.0,670989.0
제주,검거건수,건,도로법,2020,26.0,338609.0,336026.0,674635.0
제주,검거건수,건,도로법,2021,29.0,339177.0,337582.0,676759.0
제주,검거건수,건,도박,2014,208.0,304656.0,302690.0,607346.0
제주,검거건수,건,도박,2015,234.0,313428.0,310967.0,624395.0
제주,검거건수,건,도박,2016,400.0,322545.0,319052.0,641597.0
제주,검거건수,건,도박,2017,238.0,330823.0,326260.0,657083.0
제주,검거건수,건,도박,2018,160.0,335719.0,331472.0,667191.0
제주,검거건수,건,도박,2019,170.0,337345.0,333644.0,670989.0
제주,검거건수,건,도박,2020,158.0,338609.0,336026.0,674635.0
제주,검거건수,건,도박,2021,148.0,339177.0,337582.0,676759.0
제주,검거건수,건,도시및주거환경정비법,2016,1.0,322545.0,319052.0,641597.0
제주,검거건수,건,도시및주거환경정비법,2017,1.0,330823.0,326260.0,657083.0
제주,검거건수,건,도시및주거환경정비법,2019,1.0,337345.0,333644.0,670989.0
제주,검거건수,건,도주와 범인 은닉,2014,15.0,304656.0,302690.0,607346.0
제주,검거건수,건,도주와 범인 은닉,2015,19.0,313428.0,310967.0,624395.0
제주,검거건수,건,도주와 범인 은닉,2016,8.0,322545.0,319052.0,641597.0
제주,검거건수,건,도주와 범인 은닉,2017,23.0,330823.0,326260.0,657083.0
제주,검거건수,건,도주와 범인 은닉,2018,5.0,335719.0,331472.0,667191.0
제주,검거건수,건,도주와 범인 은닉,2019,1.0,337345.0,333644.0,670989.0
제주,검거건수,건,도주와 범인 은닉,2020,2.0,338609.0,336026.0,674635.0
제주,검거건수,건,도주와 범인 은닉,2021,9.0,339177.0,337582.0,676759.0
제주,검거건수,건,디자인보호법,2015,1.0,313428.0,310967.0,624395.0
제주,검거건수,건,디자인보호법,2016,1.0,322545.0,319052.0,641597.0
제주,검거건수,건,디자인보호법,2021,1.0,339177.0,337582.0,676759.0
제주,검거건수,건,마약류_대마,2014,6.0,304656.0,302690.0,607346.0
제주,검거건수,건,마약류_대마,2015,2.0,313428.0,310967.0,624395.0
제주,검거건수,건,마약류_대마,2016,7.0,322545.0,319052.0,641597.0
제주,검거건수,건,마약류_대마,2017,12.0,330823.0,326260.0,657083.0
제주,검거건수,건,마약류_대마,2018,6.0,335719.0,331472.0,667191.0
제주,검거건수,건,마약류_대마,2019,16.0,337345.0,333644.0,670989.0
제주,검거건수,건,마약류_대마,2020,16.0,338609.0,336026.0,674635.0
제주,검거건수,건,마약류_대마,2021,9.0,339177.0,337582.0,676759.0
제주,검거건수,건,마약류_마약,2014,2.0,304656.0,302690.0,607346.0
제주,검거건수,건,마약류_마약,2015,1.0,313428.0,310967.0,624395.0
제주,검거건수,건,마약류_마약,2016,1.0,322545.0,319052.0,641597.0
제주,검거건수,건,마약류_마약,2017,3.0,330823.0,326260.0,657083.0
제주,검거건수,건,마약류_마약,2018,2.0,335719.0,331472.0,667191.0
제주,검거건수,건,마약류_마약,2020,10.0,338609.0,336026.0,674635.0
제주,검거건수,건,마약류_마약,2021,9.0,339177.0,337582.0,676759.0
제주,검거건수,건,마약류_향정신,2014,58.0,304656.0,302690.0,607346.0
제주,검거건수,건,마약류_향정신,2015,36.0,313428.0,310967.0,624395.0
제주,검거건수,건,마약류_향정신,2016,34.0,322545.0,319052.0,641597.0
제주,검거건수,건,마약류_향정신,2017,43.0,330823.0,326260.0,657083.0
제주,검거건수,건,마약류_향정신,2018,15.0,335719.0,331472.0,667191.0
제주,검거건수,건,마약류_향정신,2019,42.0,337345.0,333644.0,670989.0
제주,검거건수,건,마약류_향정신,2020,44.0,338609.0,336026.0,674635.0
제주,검거건수,건,마약류_향정신,2021,29.0,339177.0,337582.0,676759.0
제주,검거건수,건,명예,2014,397.0,304656.0,302690.0,607346.0
제주,검거건수,건,명예,2015,425.0,313428.0,310967.0,624395.0
제주,검거건수,건,명예,2016,415.0,322545.0,319052.0,641597.0
제주,검거건수,건,명예,2017,360.0,330823.0,326260.0,657083.0
제주,검거건수,건,명예,2018,335.0,335719.0,331472.0,667191.0
제주,검거건수,건,명예,2019,351.0,337345.0,333644.0,670989.0
제주,검거건수,건,명예,2020,381.0,338609.0,336026.0,674635.0
제주,검거건수,건,명예,2021,341.0,339177.0,337582.0,676759.0
제주,검거건수,건,무고,2014,51.0,304656.0,302690.0,607346.0
제주,검거건수,건,무고,2015,102.0,313428.0,310967.0,624395.0
제주,검거건수,건,무고,2016,115.0,322545.0,319052.0,641597.0
제주,검거건수,건,무고,2017,103.0,330823.0,326260.0,657083.0
제주,검거건수,건,무고,2018,107.0,335719.0,331472.0,667191.0
제주,검거건수,건,무고,2019,90.0,337345.0,333644.0,670989.0
제주,검거건수,건,무고,2020,90.0,338609.0,336026.0,674635.0
제주,검거건수,건,무고,2021,69.0,339177.0,337582.0,676759.0
제주,검거건수,건,문서,2014,172.0,304656.0,302690.0,607346.0
제주,검거건수,건,문서,2015,214.0,313428.0,310967.0,624395.0
제주,검거건수,건,문서,2016,217.0,322545.0,319052.0,641597.0
제주,검거건수,건,문서,2017,1069.0,330823.0,326260.0,657083.0
제주,검거건수,건,문서,2018,788.0,335719.0,331472.0,667191.0
제주,검거건수,건,문서,2019,173.0,337345.0,333644.0,670989.0
제주,검거건수,건,문서,2020,173.0,338609.0,336026.0,674635.0
제주,검거건수,건,문서,2021,145.0,339177.0,337582.0,676759.0
제주,검거건수,건,물환경보전법,2014,4.0,304656.0,302690.0,607346.0
제주,검거건수,건,물환경보전법,2015,8.0,313428.0,310967.0,624395.0
제주,검거건수,건,물환경보전법,2016,4.0,322545.0,319052.0,641597.0
제주,검거건수,건,물환경보전법,2017,7.0,330823.0,326260.0,657083.0
제주,검거건수,건,물환경보전법,2018,6.0,335719.0,331472.0,667191.0
제주,검거건수,건,물환경보전법,2019,10.0,337345.0,333644.0,670989.0
제주,검거건수,건,물환경보전법,2020,7.0,338609.0,336026.0,674635.0
제주,검거건수,건,물환경보전법,2021,8.0,339177.0,337582.0,676759.0
제주,검거건수,건,방화,2014,35.0,304656.0,302690.0,607346.0
제주,검거건수,건,방화,2015,30.0,313428.0,310967.0,624395.0
제주,검거건수,건,방화,2016,23.0,322545.0,319052.0,641597.0
제주,검거건수,건,방화,2017,13.0,330823.0,326260.0,657083.0
제주,검거건수,건,방화,2018,21.0,335719.0,331472.0,667191.0
제주,검거건수,건,방화,2019,26.0,337345.0,333644.0,670989.0
제주,검거건수,건,방화,2020,25.0,338609.0,336026.0,674635.0
제주,검거건수,건,방화,2021,14.0,339177.0,337582.0,676759.0
제주,검거건수,건,배임,2014,230.0,304656.0,302690.0,607346.0
제주,검거건수,건,배임,2015,394.0,313428.0,310967.0,624395.0
제주,검거건수,건,배임,2016,118.0,322545.0,319052.0,641597.0
제주,검거건수,건,배임,2017,152.0,330823.0,326260.0,657083.0
제주,검거건수,건,배임,2018,140.0,335719.0,331472.0,667191.0
제주,검거건수,건,배임,2019,200.0,337345.0,333644.0,670989.0
제주,검거건수,건,배임,2020,148.0,338609.0,336026.0,674635.0
제주,검거건수,건,배임,2021,100.0,339177.0,337582.0,676759.0
제주,검거건수,건,배타적경제수역에서의 외국인어업등에 관한 주권적권리의 행사에 관한법률,2014,44.0,304656.0,302690.0,607346.0
제주,검거건수,건,배타적경제수역에서의 외국인어업등에 관한 주권적권리의 행사에 관한법률,2015,121.0,313428.0,310967.0,624395.0
제주,검거건수,건,배타적경제수역에서의 외국인어업등에 관한 주권적권리의 행사에 관한법률,2016,97.0,322545.0,319052.0,641597.0
제주,검거건수,건,배타적경제수역에서의 외국인어업등에 관한 주권적권리의 행사에 관한법률,2017,64.0,330823.0,326260.0,657083.0
제주,검거건수,건,배타적경제수역에서의 외국인어업등에 관한 주권적권리의 행사에 관한법률,2018,63.0,335719.0,331472.0,667191.0
제주,검거건수,건,배타적경제수역에서의 외국인어업등에 관한 주권적권리의 행사에 관한법률,2019,44.0,337345.0,333644.0,670989.0
제주,검거건수,건,배타적경제수역에서의 외국인어업등에 관한 주권적권리의 행사에 관한법률,2020,20.0,338609.0,336026.0,674635.0
제주,검거건수,건,배타적경제수역에서의 외국인어업등에 관한 주권적권리의 행사에 관한법률,2021,34.0,339177.0,337582.0,676759.0
제주,검거건수,건,범죄수익 은닉의 규제 및 처벌등에 관한법률,2014,14.0,304656.0,302690.0,607346.0
제주,검거건수,건,범죄수익 은닉의 규제 및 처벌등에 관한법률,2015,4.0,313428.0,310967.0,624395.0
제주,검거건수,건,범죄수익 은닉의 규제 및 처벌등에 관한법률,2016,4.0,322545.0,319052.0,641597.0
제주,검거건수,건,범죄수익 은닉의 규제 및 처벌등에 관한법률,2017,4.0,330823.0,326260.0,657083.0
제주,검거건수,건,범죄수익 은닉의 규제 및 처벌등에 관한법률,2018,2.0,335719.0,331472.0,667191.0
제주,검거건수,건,범죄수익 은닉의 규제 및 처벌등에 관한법률,2019,9.0,337345.0,333644.0,670989.0
제주,검거건수,건,범죄수익 은닉의 규제 및 처벌등에 관한법률,2021,4.0,339177.0,337582.0,676759.0
제주,검거건수,건,변호사법,2014,5.0,304656.0,302690.0,607346.0
제주,검거건수,건,변호사법,2015,2.0,313428.0,310967.0,624395.0
제주,검거건수,건,변호사법,2016,2.0,322545.0,319052.0,641597.0
제주,검거건수,건,변호사법,2017,7.0,330823.0,326260.0,657083.0
제주,검거건수,건,변호사법,2018,2.0,335719.0,331472.0,667191.0
제주,검거건수,건,변호사법,2019,11.0,337345.0,333644.0,670989.0
제주,검거건수,건,변호사법,2020,5.0,338609.0,336026.0,674635.0
제주,검거건수,건,변호사법,2021,2.0,339177.0,337582.0,676759.0
제주,검거건수,건,병역법,2014,44.0,304656.0,302690.0,607346.0
제주,검거건수,건,병역법,2015,51.0,313428.0,310967.0,624395.0
제주,검거건수,건,병역법,2016,44.0,322545.0,319052.0,641597.0
제주,검거건수,건,병역법,2017,35.0,330823.0,326260.0,657083.0
제주,검거건수,건,병역법,2018,32.0,335719.0,331472.0,667191.0
제주,검거건수,건,병역법,2019,28.0,337345.0,333644.0,670989.0
제주,검거건수,건,병역법,2020,10.0,338609.0,336026.0,674635.0
제주,검거건수,건,병역법,2021,15.0,339177.0,337582.0,676759.0
제주,검거건수,건,보조금관리에 관한법률,2014,11.0,304656.0,302690.0,607346.0
제주,검거건수,건,보조금관리에 관한법률,2015,10.0,313428.0,310967.0,624395.0
제주,검거건수,건,보조금관리에 관한법률,2016,46.0,322545.0,319052.0,641597.0
제주,검거건수,건,보조금관리에 관한법률,2017,10.0,330823.0,326260.0,657083.0
제주,검거건수,건,보조금관리에 관한법률,2018,9.0,335719.0,331472.0,667191.0
제주,검거건수,건,보조금관리에 관한법률,2019,5.0,337345.0,333644.0,670989.0
제주,검거건수,건,보조금관리에 관한법률,2020,5.0,338609.0,336026.0,674635.0
제주,검거건수,건,보조금관리에 관한법률,2021,3.0,339177.0,337582.0,676759.0
제주,검거건수,건,보험사기방지특별법,2017,3.0,330823.0,326260.0,657083.0
제주,검거건수,건,보험사기방지특별법,2018,21.0,335719.0,331472.0,667191.0
제주,검거건수,건,보험사기방지특별법,2019,16.0,337345.0,333644.0,670989.0
제주,검거건수,건,보험사기방지특별법,2020,109.0,338609.0,336026.0,674635.0
제주,검거건수,건,보험사기방지특별법,2021,58.0,339177.0,337582.0,676759.0
제주,검거건수,건,부당이득,2018,1.0,335719.0,331472.0,667191.0
제주,검거건수,건,부당이득,2020,1.0,338609.0,336026.0,674635.0
제주,검거건수,건,부동산 소유권 이전 등기등에 관한 법률,2014,4.0,304656.0,302690.0,607346.0
제주,검거건수,건,부동산 소유권 이전 등기등에 관한 법률,2015,5.0,313428.0,310967.0,624395.0
제주,검거건수,건,부동산 소유권 이전 등기등에 관한 법률,2016,18.0,322545.0,319052.0,641597.0
제주,검거건수,건,부동산 소유권 이전 등기등에 관한 법률,2017,12.0,330823.0,326260.0,657083.0
제주,검거건수,건,부동산 소유권 이전 등기등에 관한 법률,2018,16.0,335719.0,331472.0,667191.0
제주,검거건수,건,부동산 소유권 이전 등기등에 관한 법률,2019,12.0,337345.0,333644.0,670989.0
제주,검거건수,건,부동산 소유권 이전 등기등에 관한 법률,2020,15.0,338609.0,336026.0,674635.0
제주,검거건수,건,부동산 소유권 이전 등기등에 관한 법률,2021,15.0,339177.0,337582.0,676759.0
제주,검거건수,건,부정경쟁방지법,2015,3.0,313428.0,310967.0,624395.0
제주,검거건수,건,부정경쟁방지법,2016,3.0,322545.0,319052.0,641597.0
제주,검거건수,건,부정경쟁방지법,2017,3.0,330823.0,326260.0,657083.0
제주,검거건수,건,부정경쟁방지법,2018,2.0,335719.0,331472.0,667191.0
제주,검거건수,건,부정경쟁방지법,2019,2.0,337345.0,333644.0,670989.0
제주,검거건수,건,부정경쟁방지법,2020,9.0,338609.0,336026.0,674635.0
제주,검거건수,건,부정경쟁방지법,2021,3.0,339177.0,337582.0,676759.0
제주,검거건수,건,부정수표단속법,2014,38.0,304656.0,302690.0,607346.0
제주,검거건수,건,부정수표단속법,2015,23.0,313428.0,310967.0,624395.0
제주,검거건수,건,부정수표단속법,2016,5.0,322545.0,319052.0,641597.0
제주,검거건수,건,부정수표단속법,2017,15.0,330823.0,326260.0,657083.0
제주,검거건수,건,부정수표단속법,2018,21.0,335719.0,331472.0,667191.0
제주,검거건수,건,부정수표단속법,2019,6.0,337345.0,333644.0,670989.0
제주,검거건수,건,부정수표단속법,2020,6.0,338609.0,336026.0,674635.0
제주,검거건수,건,부정수표단속법,2021,7.0,339177.0,337582.0,676759.0
